,node,in_degree,out_degree
5104,177470450,1,1
5105,2073459705,2,1
5106,2718721,1,1
5107,539786241,1,1
5108,2718731,1,1
5109,479099922,2,1
5110,310934553,1,1
5111,21298202,1,2
5112,130077,2,2
5113,310934558,2,2
5114,257588255,1,2
5115,1547861025,1,1
5116,130082,3,2
5117,130081,2,3
5118,130105,1,2
5119,177634369,1,1
5120,130114,2,1
5121,130122,1,2
5122,1358003274,2,2
5123,177568844,2,1
5124,130125,1,1
5125,819690576,1,1
5126,130131,2,3
5127,130132,2,3
5128,130134,2,2
5129,257588307,1,1
5130,130138,2,2
5131,20970587,1,2
5132,1358003299,1,1
5133,326757,1,1
5134,326760,1,1
5135,191691881,2,2
5136,191691884,2,2
5137,1685814399,1,2
5138,2163557294,2,2
5139,191691915,1,2
5140,492829835,1,2
5141,231832742,2,2
5142,24902838,1,2
5143,312802493,1,1
5144,271383747,1,1
5145,257588458,2,1
5146,653950200,1,2
5147,712375567,1,1
5148,2140962077,2,2
5149,1646296353,1,1
5150,1059847463,1,1
5151,7437618,2,1
5152,70909241,1,1
5153,1075903808,1,1
5154,21495115,1,2
5155,70909264,1,1
5156,26559447,1,2
5157,70909267,1,2
5158,160398690,1,2
5159,177470822,2,1
5160,3291839850,2,1
5161,247364973,2,1
5162,1646296429,1,1
5163,3291839857,1,1
5164,2719111,2,1
5165,1646296456,2,1
5166,251428232,2,2
5167,1598684558,1,1
5168,1646296464,2,2
5169,257883537,2,2
5170,251428240,3,2
5171,248184212,2,2
5172,248184221,2,1
5173,248184234,1,2
5174,265649581,2,1
5175,265649582,1,2
5176,12778929,1,1
5177,265649588,2,2
5178,12778934,2,2
5179,12778935,2,1
5180,1646296507,1,2
5181,265649596,2,1
5182,747044287,1,1
5183,21495237,2,1
5184,21298629,2,1
5185,231243209,1,1
5186,1646296524,2,2
5187,2739338707,2,2
5188,665845203,1,1
5189,231243234,1,1
5190,177470950,2,2
5191,320372200,1,1
5192,305790441,1,1
5193,177470952,1,2
5194,293502449,2,2
5195,1932788,1,1
5196,1899789817,2,2
5197,1899789823,1,1
5198,18021891,1,2
5199,160398857,2,1
5200,1791491602,1,1
5201,18021911,1,2
5202,293502497,1,1
5203,1899789860,1,1
5204,21495340,1,2
5205,177569330,2,2
5206,177569334,2,2
5207,1661566523,1,2
5208,7047151167,3,2
5209,18021952,2,1
5210,7047151172,2,3
5211,7047151175,3,2
5212,7047151180,2,2
5213,18021976,1,1
5214,294190693,2,2
5215,747044454,1,1
5216,294190712,2,2
5217,244121232,1,2
5218,178978452,1,1
5219,178978456,2,2
5220,2348973725,1,1
5221,26869408,1,1
5222,26869409,1,1
5223,178978466,2,1
5224,26869411,1,1
5225,26869410,1,1
5226,178978472,1,2
5227,275873449,1,2
5228,178978478,1,1
5229,214007473,1,1
5230,178978481,2,2
5231,178978483,1,2
5232,178978493,2,1
5233,26869438,1,1
5234,732069565,1,1
5235,390987462,2,2
5236,1732705991,1,2
5237,21724889,1,2
5238,3252584155,2,2
5239,21724896,1,2
5240,21724901,1,2
5241,1307868904,1,1
5242,21724904,2,2
5243,191954667,2,2
5244,21724907,1,1
5245,21724909,2,2
5246,21724910,2,1
5247,21724913,2,1
5248,21724917,1,2
5249,301760257,2,1
5250,214007565,2,1
5251,320077582,1,1
5252,267058977,2,2
5253,248643363,3,2
5254,249326581,1,1
5255,60161846,1,2
5256,27164474,1,2
5257,248708935,1,2
5258,17071951,1,1
5259,255950674,1,1
5260,255950679,1,1
5261,255950680,1,1
5262,17071968,2,2
5263,107642722,1,1
5264,177635173,2,1
5265,6238142313,2,1
5266,274825066,2,2
5267,248708969,1,1
5268,290848621,2,2
5269,274825071,2,2
5270,248708979,1,1
5271,21299061,1,2
5272,177635198,2,2
5273,364314500,1,1
5274,177569672,1,2
5275,247365525,1,1
5276,1661566873,1,1
5277,2066022302,1,1
5278,248709023,2,1
5279,248709027,1,2
5280,1448542120,1,1
5281,301760430,2,1
5282,17203139,2,1
5283,257884103,2,2
5284,248709071,1,1
5285,248709078,1,1
5286,2929885145,1,1
5287,1448542169,1,1
5288,274825180,2,2
5289,274825184,2,1
5290,278527972,2,2
5291,5564039141,1,1
5292,472317929,2,2
5293,17203179,2,2
5294,3866951662,1,1
5295,248709104,2,1
5296,269746165,2,2
5297,12779516,1,1
